LapTimeSec,Compound,TrackName,Driver,Team,TireAge,TireAgeSq,RaceLapNumber,TrackTemp,AirTemp,Humidity,WindSpeed,GapToCarAhead,DRS_Available,CircuitLength,NumberOfCorners,RaceID,LapNumber,PitLossSec,TotalRaceLaps,TyreHealth,TyreTemp_C,Psi_T,SlidingProxy,Fz_N,StintNumber
100.147,MEDIUM,Marina Bay,ALO,Aston Martin,11,121,11,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,11,23.0,62,0.8982370417587784,68.08590328370423,1.0,1.126067144881332,18177.839269167463,1
100.383,MEDIUM,Marina Bay,ALO,Aston Martin,12,144,12,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,12,23.0,62,0.8902562230492164,65.45499803059985,1.0,1.566727605623686,18184.888766720374,1
100.554,MEDIUM,Marina Bay,ALO,Aston Martin,13,169,13,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,13,23.0,62,0.8792401474050124,69.87698468754967,1.0,1.2887411058922582,18358.479918512356,1
100.18,MEDIUM,Marina Bay,ALO,Aston Martin,14,196,14,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,14,23.0,62,0.8701805134908616,68.80433749778031,1.0,1.4885055633298985,18408.268800000005,1
100.095,MEDIUM,Marina Bay,ALO,Aston Martin,15,225,15,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,15,23.0,62,0.8598431487500122,70.90385336609096,1.0,1.3989039261745362,18592.1252840501,1
100.238,MEDIUM,Marina Bay,ALO,Aston Martin,16,256,16,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,16,23.0,62,0.850152825200709,71.05750321789328,1.0,1.4819489707032514,18344.63119540521,1
100.499,MEDIUM,Marina Bay,ALO,Aston Martin,17,289,17,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,17,23.0,62,0.8401263908733515,71.86558616069246,1.0,1.422056880823281,18351.000636567675,1
100.316,MEDIUM,Marina Bay,ALO,Aston Martin,18,324,18,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,18,23.0,62,0.8305884505693597,71.5304825561316,1.0,1.519837298083904,18567.07485801408,1
103.291,HARD,Marina Bay,ALO,Aston Martin,3,9,23,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,23,23.0,62,1.0,29.110149999999997,1.0,1.8978212163619457,17997.694228397064,2
103.137,HARD,Marina Bay,ALO,Aston Martin,4,16,24,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,24,23.0,62,0.9936696329481248,55.7499465353099,1.0,1.7812381367021357,17888.118147482506,2
100.689,HARD,Marina Bay,ALO,Aston Martin,5,25,25,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,25,23.0,62,0.9878091715659568,67.26280795441444,1.0,1.9890413772118236,18199.798586751735,2
100.896,HARD,Marina Bay,ALO,Aston Martin,6,36,26,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,26,23.0,62,0.981349445834767,75.19543857354097,1.0,2.2661826981337514,18538.20333145578,2
100.185,HARD,Marina Bay,ALO,Aston Martin,7,49,27,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,27,23.0,62,0.9738905082052473,82.0507216271765,1.0,2.3610083946719973,18161.39031911704,2
101.931,HARD,Marina Bay,ALO,Aston Martin,8,64,28,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,28,23.0,62,0.96638890743161,85.46818755064224,1.0,2.2966750484078875,18079.560972333587,2
101.292,HARD,Marina Bay,ALO,Aston Martin,9,81,29,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,29,23.0,62,0.959054502474682,86.58498869237316,1.0,2.1218104474913817,18201.254794971104,2
100.128,HARD,Marina Bay,ALO,Aston Martin,10,100,30,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,30,23.0,62,0.952325189282002,85.95065627586423,1.0,1.4160219419943698,18667.49476736569,2
100.049,HARD,Marina Bay,ALO,Aston Martin,11,121,31,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,31,23.0,62,0.9477989737408304,78.88652448607935,1.0,1.215586893372819,18424.1778289342,2
100.39,HARD,Marina Bay,ALO,Aston Martin,12,144,32,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,32,23.0,62,0.9439839249751744,72.38478238017045,1.0,1.07217390417611,18788.434748971944,2
99.636,HARD,Marina Bay,ALO,Aston Martin,13,169,33,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,33,23.0,62,0.9405539323697744,67.41965296449385,1.0,1.3254264835450156,18534.72010893825,2
100.578,HARD,Marina Bay,ALO,Aston Martin,14,196,34,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,34,23.0,62,0.9364191010214524,68.27733910322947,1.0,2.0692203043692876,18347.33944338074,2
100.626,HARD,Marina Bay,ALO,Aston Martin,15,225,35,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,35,23.0,62,0.9300050270749802,76.6461381672215,1.0,2.0483871207786053,18165.009724297848,2
101.265,HARD,Marina Bay,ALO,Aston Martin,16,256,36,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,36,23.0,62,0.9237582928212232,80.32729445877848,1.0,2.197099381106386,18406.641752756077,2
104.094,HARD,Marina Bay,ALO,Aston Martin,17,289,37,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,37,23.0,62,0.9169738409601302,83.8324969358886,1.0,2.5975149772996007,17689.784591601565,2
101.208,HARD,Marina Bay,ALO,Aston Martin,18,324,38,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,38,23.0,62,0.9091130261996336,87.15360437475543,1.0,1.5278744238188815,18350.69884289861,2
102.062,HARD,Marina Bay,ALO,Aston Martin,19,361,39,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,39,23.0,62,0.9044813643917036,80.39403633938822,1.0,2.3056108169310057,18139.131396254852,2
100.154,HARD,Marina Bay,ALO,Aston Martin,20,400,40,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,40,23.0,62,0.8975587301709823,84.27411742278632,1.0,1.505822785045399,18894.30460011434,2
100.18,HARD,Marina Bay,ALO,Aston Martin,21,441,41,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,41,23.0,62,0.8929668013108267,79.47760204201906,1.0,1.1578373564558917,18167.866861394385,2
100.146,HARD,Marina Bay,ALO,Aston Martin,22,484,42,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,42,23.0,62,0.8895860212338995,71.58090594898451,1.0,1.201510360880062,18565.275268701655,2
96.456,SOFT,Marina Bay,ALO,Aston Martin,5,25,47,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,47,23.0,62,0.9407129796292067,66.60213652537587,1.0,1.5999726500458946,19165.459950875804,3
99.79,SOFT,Marina Bay,ALO,Aston Martin,6,36,48,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,48,23.0,62,0.907909868787752,71.96741361007773,1.0,0.8301384837567156,18716.278831971773,3
98.787,SOFT,Marina Bay,ALO,Aston Martin,7,49,49,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,49,23.0,62,0.8911740402164872,63.37029124942241,1.0,1.1343896333396128,19010.575911223335,3
98.088,SOFT,Marina Bay,ALO,Aston Martin,8,64,50,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,50,23.0,62,0.8686803017061346,64.0830108420728,1.0,0.6479916692259308,18684.95319307959,3
98.463,SOFT,Marina Bay,ALO,Aston Martin,9,81,51,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,51,23.0,62,0.8563881601922421,56.47352889749589,1.0,1.1802203281360348,18948.56450598336,3
98.559,SOFT,Marina Bay,ALO,Aston Martin,11,121,53,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,53,23.0,62,0.8152318514909488,61.27993105768333,1.0,1.1811476848306564,18659.841842235863,3
98.179,SOFT,Marina Bay,ALO,Aston Martin,12,144,54,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,54,23.0,62,0.7942558468001003,63.32627697838906,1.0,1.206995166067858,18792.81470892701,3
98.012,SOFT,Marina Bay,ALO,Aston Martin,13,169,55,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,55,23.0,62,0.7733114638311124,64.86593022135375,1.0,1.4272043378693329,19158.88851002469,3
98.436,SOFT,Marina Bay,ALO,Aston Martin,14,196,56,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,56,23.0,62,0.748837367877553,69.03240608691391,1.0,1.6922733254278908,18905.572411785535,3
98.303,SOFT,Marina Bay,ALO,Aston Martin,15,225,57,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,57,23.0,62,0.7210656625107791,74.00857666623891,1.0,1.833228970991708,19044.609009948024,3
98.518,SOFT,Marina Bay,ALO,Aston Martin,17,289,59,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,59,23.0,62,0.6601227190009242,82.7700909748962,1.0,2.207341005599569,18885.586528395062,3
98.728,SOFT,Marina Bay,ALO,Aston Martin,18,324,60,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,60,23.0,62,0.6283785682301416,85.85743195691411,1.0,1.952760285801233,18762.489309673263,3
100.752,SOFT,Marina Bay,LEC,Ferrari,6,36,3,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,3,23.0,62,0.9609886278440242,60.064126406284814,1.0,1.8098746571884905,18164.072470052903,1
100.661,SOFT,Marina Bay,LEC,Ferrari,7,49,4,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,4,23.0,62,0.9235420026840228,69.84366581689568,1.0,2.3193070683945805,18597.39415462831,1
100.328,SOFT,Marina Bay,LEC,Ferrari,8,64,5,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,5,23.0,62,0.8766558236032235,79.88476537205769,1.0,2.40915163615895,18612.7335837162,1
100.165,SOFT,Marina Bay,LEC,Ferrari,9,81,6,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,6,23.0,62,0.8305838581638064,85.53399736125291,1.0,2.4333723223975965,18332.98452482276,1
100.279,SOFT,Marina Bay,LEC,Ferrari,10,100,7,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,7,23.0,62,0.787219718845507,88.0128217861676,1.0,2.1571786570948337,18428.78033537221,1
100.396,SOFT,Marina Bay,LEC,Ferrari,11,121,8,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,8,23.0,62,0.7504471972718091,87.34259103434329,1.0,2.3533083790065237,18295.155651912013,1
99.646,SOFT,Marina Bay,LEC,Ferrari,12,144,9,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,9,23.0,62,0.7125141181317528,88.29180785967056,1.0,2.4637786374588573,18600.11162544896,1
100.79,SOFT,Marina Bay,LEC,Ferrari,13,169,10,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,10,23.0,62,0.6745208108212307,90.06541628404773,1.000002139645109,2.6241185490001575,18574.378571931753,1
100.403,SOFT,Marina Bay,LEC,Ferrari,14,196,11,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,11,23.0,62,0.6359059588224236,91.94565739768632,1.0018927913545856,2.01419320757674,18672.095047038805,1
100.392,SOFT,Marina Bay,LEC,Ferrari,15,225,12,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,12,23.0,62,0.6076821674998958,88.45347974271021,1.0,2.115640017551757,18357.58793034131,1
100.154,SOFT,Marina Bay,LEC,Ferrari,16,256,13,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,13,23.0,62,0.5799046207902594,87.09487304052278,1.0,2.046857915935069,18639.595276993296,1
101.622,SOFT,Marina Bay,LEC,Ferrari,17,289,14,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,14,23.0,62,0.5539143175492883,86.28407433152601,1.0,2.1611096604455273,18179.467129168617,1
99.613,SOFT,Marina Bay,LEC,Ferrari,18,324,15,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,15,23.0,62,0.5280019245670594,86.09171471361755,1.0,1.9856231141741472,18654.46388366655,1
99.625,SOFT,Marina Bay,LEC,Ferrari,19,361,16,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,16,23.0,62,0.5051336583623451,85.25179360476795,1.0,2.0382796553928104,18762.271881709275,1
99.8,SOFT,Marina Bay,LEC,Ferrari,20,400,17,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,17,23.0,62,0.48255931613074,85.48442228519647,1.0,2.5148601976986193,18735.739749816636,1
99.613,SOFT,Marina Bay,LEC,Ferrari,21,441,18,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,18,23.0,62,0.4560833652986339,89.2445208241536,1.0,1.5112450512245763,18682.81448639149,1
103.955,HARD,Marina Bay,LEC,Ferrari,3,9,23,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,23,23.0,62,0.9979996845362006,39.77972735440667,1.0,3.57125331074837,18072.051378177515,2
102.668,HARD,Marina Bay,LEC,Ferrari,4,16,24,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,24,23.0,62,0.9860196896874924,70.97454540795934,1.0,2.6255148465696347,18064.838152707176,2
99.748,HARD,Marina Bay,LEC,Ferrari,5,25,25,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,25,23.0,62,0.9774149086412708,81.72947442485736,1.0,2.3933336842916004,18549.622964857543,2
99.892,HARD,Marina Bay,LEC,Ferrari,6,36,26,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,26,23.0,62,0.9696548632628732,86.20340661897706,1.0,2.5380420642511594,18753.26346810669,2
99.899,HARD,Marina Bay,LEC,Ferrari,7,49,27,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,27,23.0,62,0.9613918392405024,89.78999766405565,1.0,2.672283254239346,18525.64044489796,2
99.562,HARD,Marina Bay,LEC,Ferrari,8,64,28,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,28,23.0,62,0.9528714746337608,91.9835127825537,1.001967161479277,2.7691853043414896,18591.29399737766,2
99.683,HARD,Marina Bay,LEC,Ferrari,9,81,29,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,29,23.0,62,0.9441032895770194,93.73855781053928,1.0069884072513722,2.089303372090916,18764.80670560634,2
99.208,HARD,Marina Bay,LEC,Ferrari,10,100,30,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,30,23.0,62,0.9374391225013258,90.19880979888087,1.0000197626680656,2.9328530005730062,18584.80707762288,2
99.433,HARD,Marina Bay,LEC,Ferrari,11,121,31,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,31,23.0,62,0.928358674269042,93.6430246192243,1.0066358141881373,2.493923095949536,18780.838199868456,2
99.391,HARD,Marina Bay,LEC,Ferrari,12,144,32,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,32,23.0,62,0.9205575335729548,93.27699586200202,1.0053693509397892,2.237458929667125,18595.606769303988,2
99.485,HARD,Marina Bay,LEC,Ferrari,13,169,33,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,33,23.0,62,0.9136941615606268,90.91977041147436,1.000422988804912,2.206623266115495,18691.285381851827,2
99.518,HARD,Marina Bay,LEC,Ferrari,14,196,34,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,34,23.0,62,0.9069678266542492,89.65006714479401,1.0,2.3332127824683933,18651.4251916994,2
99.747,HARD,Marina Bay,LEC,Ferrari,15,225,35,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,35,23.0,62,0.8999251015429997,89.91825002692346,1.0,2.877089457972095,18340.941787654323,2
99.443,HARD,Marina Bay,LEC,Ferrari,16,256,36,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,36,23.0,62,0.8914391994475006,92.78228702146744,1.003870560534913,2.350619835377541,18937.67095828196,2
99.639,HARD,Marina Bay,LEC,Ferrari,17,289,37,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,37,23.0,62,0.8843370576694344,92.11960607871586,1.0022463649644646,2.5161550413591054,18731.258260101953,2
99.946,HARD,Marina Bay,LEC,Ferrari,18,324,38,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,38,23.0,62,0.876876690901807,92.56835076000482,1.0032982128132086,3.08129873955238,18691.409478552436,2
99.448,HARD,Marina Bay,LEC,Ferrari,19,361,39,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,39,23.0,62,0.867808368441431,95.7313370285252,1.016424112067272,2.0485043426258707,18905.38837793965,2
99.557,HARD,Marina Bay,LEC,Ferrari,20,400,40,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,40,23.0,62,0.8617149550790607,91.07551377332756,1.0005783649383089,2.4368282721625345,18814.0485280301,2
99.368,HARD,Marina Bay,LEC,Ferrari,21,441,41,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,41,23.0,62,0.854660192942456,91.66007564056054,1.0013779255661912,2.580652050925718,18926.65345104105,2
99.888,HARD,Marina Bay,LEC,Ferrari,22,484,42,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,42,23.0,62,0.8472160353770058,93.10185733803291,1.0048107594727544,2.399726445466757,18429.473185991432,2
98.275,HARD,Marina Bay,LEC,Ferrari,26,676,46,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,46,23.0,62,0.8256164678342527,66.55099579912884,1.0,2.219418728101044,18977.92548585865,2
98.496,HARD,Marina Bay,LEC,Ferrari,28,784,48,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,48,23.0,62,0.8127330485369754,85.52137497475937,1.0,2.3903549611789816,18728.192155852805,2
98.453,HARD,Marina Bay,LEC,Ferrari,29,841,49,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,49,23.0,62,0.8063080217440105,88.36226350209849,1.0,2.0601036155290395,18985.687874542913,2
98.439,HARD,Marina Bay,LEC,Ferrari,30,900,50,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,50,23.0,62,0.8007385553197424,87.61248241186198,1.0,2.809797581221206,19068.49165279636,2
98.803,HARD,Marina Bay,LEC,Ferrari,31,961,51,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,51,23.0,62,0.7931726320066106,92.60742038588458,1.0033993205343632,2.6043807773141108,18848.520430424684,2
98.848,HARD,Marina Bay,LEC,Ferrari,32,1024,52,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,52,23.0,62,0.7862548780660698,93.5769969103998,1.0063974534485047,2.2270518161759227,18930.52799207213,2
101.831,HARD,Marina Bay,LEC,Ferrari,34,1156,54,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,54,23.0,62,0.7736905806105216,92.27457133032202,1.0025868373683615,2.7406254427369836,17869.265565085323,2
100.617,HARD,Marina Bay,LEC,Ferrari,35,1225,55,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,55,23.0,62,0.7667587905182255,92.37500289242207,1.0028203193695069,2.9357435767103226,18569.737701103844,2
100.298,HARD,Marina Bay,LEC,Ferrari,36,1296,56,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,56,23.0,62,0.7592043659779153,94.7577003436278,1.011317856279878,2.7750776498824763,18478.65973185596,2
100.043,HARD,Marina Bay,LEC,Ferrari,37,1369,57,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,57,23.0,62,0.7521293850318989,94.95183497820705,1.012260334825697,2.496248883850058,18661.998003575645,2
100.222,HARD,Marina Bay,LEC,Ferrari,38,1444,58,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,58,23.0,62,0.7457695279900621,93.72930925787948,1.0069538737704529,2.152784723891127,18633.29453495202,2
100.105,HARD,Marina Bay,LEC,Ferrari,40,1600,60,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,60,23.0,62,0.7349374440805077,88.98915823188892,1.0,2.121068766895116,18545.9441674321,2
100.615,HARD,Marina Bay,LEC,Ferrari,41,1681,61,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,61,23.0,62,0.7297465270551564,87.72449092325586,1.0,2.4215072735048024,18232.4214364192,2
101.7,MEDIUM,Marina Bay,SAR,Williams,3,9,3,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,3,23.0,62,0.9820972370007476,63.879131384500866,1.0,3.025070829448826,17965.93482731793,1
101.875,MEDIUM,Marina Bay,SAR,Williams,4,16,4,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,4,23.0,62,0.9587468255697674,79.98804319199083,1.0,2.5918427378009476,17913.3060274657,1
101.264,MEDIUM,Marina Bay,SAR,Williams,5,25,5,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,5,23.0,62,0.9392061023262812,85.58224057277246,1.0,2.73414072727293,18203.08285191297,1
101.636,MEDIUM,Marina Bay,SAR,Williams,6,36,6,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,6,23.0,62,0.918822804036366,89.67330219026546,1.0,2.267058780540143,18100.453609836095,1
102.886,MEDIUM,Marina Bay,SAR,Williams,7,49,7,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,7,23.0,62,0.9022901233193132,88.46279451559192,1.0,2.5028493475561127,17673.666994712097,1
101.683,MEDIUM,Marina Bay,SAR,Williams,8,64,8,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,8,23.0,62,0.884588341005175,88.74686565350684,1.0,3.08062734981462,17928.011971184354,1
101.228,MEDIUM,Marina Bay,SAR,Williams,9,81,9,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,9,23.0,62,0.8632229382376873,92.37046104808265,1.0028095427902386,3.1152970462927265,18210.13979648,1
100.739,MEDIUM,Marina Bay,SAR,Williams,10,100,10,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,10,23.0,62,0.8418496904390398,94.85220901610576,1.011771966167989,2.8261791167530412,18269.72378855359,1
100.711,MEDIUM,Marina Bay,SAR,Williams,11,121,11,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,11,23.0,62,0.8227806309491044,94.86621891955063,1.0118400432864962,2.7883409714679055,18194.28843599828,1
100.554,MEDIUM,Marina Bay,SAR,Williams,12,144,12,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,12,23.0,62,0.8044691218689209,94.53268220288396,1.0102726039761705,1.876850869757286,18291.214198864873,1
100.797,MEDIUM,Marina Bay,SAR,Williams,13,169,13,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,13,23.0,62,0.7923470920298662,87.82611946800807,1.0,2.7313201700437157,18079.76340306461,1
100.983,MEDIUM,Marina Bay,SAR,Williams,14,196,14,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,14,23.0,62,0.7753615330772184,90.51769635895444,1.000134004760037,2.1417701212728435,18195.05554092749,1
100.838,MEDIUM,Marina Bay,SAR,Williams,15,225,15,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,15,23.0,62,0.7621889787406722,88.05589492230924,1.0,2.399066319519391,18438.473691532505,1
100.965,MEDIUM,Marina Bay,SAR,Williams,16,256,16,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,16,23.0,62,0.7475303768957252,89.23098783781998,1.0,2.192293160768089,18105.301324225984,1
101.113,MEDIUM,Marina Bay,SAR,Williams,17,289,17,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,17,23.0,62,0.734601240415071,87.6782286676632,1.0,2.7017646054690365,18095.5345796736,1
101.57,MEDIUM,Marina Bay,SAR,Williams,18,324,18,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,18,23.0,62,0.7189603623665405,90.32013645204064,1.0000512436739626,1.7091891171867135,18167.53406267462,1
99.856,HARD,Marina Bay,SAR,Williams,4,16,23,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,23,23.0,62,0.9913699415593968,61.77438711016477,1.0,2.2368427237510997,18857.02752662736,2
100.39,HARD,Marina Bay,SAR,Williams,5,25,24,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,24,23.0,62,0.9838822863308276,75.57578174693627,1.0,2.283563471242401,18518.37649705215,2
100.3,HARD,Marina Bay,SAR,Williams,6,36,25,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,25,23.0,62,0.9763925966768728,82.304959316471,1.0,2.5305009329829327,18247.152473087368,2
100.338,HARD,Marina Bay,SAR,Williams,7,49,26,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,26,23.0,62,0.9682868959569856,86.88821106045548,1.0,2.143551616114102,18280.93407279891,2
99.889,HARD,Marina Bay,SAR,Williams,8,64,27,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,27,23.0,62,0.9614581900605158,86.42134911449075,1.0,1.6045713878301626,18484.46784074607,2
99.972,HARD,Marina Bay,SAR,Williams,9,81,28,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,28,23.0,62,0.9563445626771494,81.19637041663539,1.0,2.194426366038106,18668.60717005434,2
99.748,HARD,Marina Bay,SAR,Williams,10,100,29,37.8,25.2,50.0,1.7,10.0,1,5.0,15,2023_Singapore Grand Prix,29,23.0,62,0.9493203381031434,84.64352220551874,1.0,2.219983819590019,18841.3746855359,2
