StintID,RaceID,Driver,Compound,NumLaps,Slope_s_per_lap,Intercept
2023_Abu Dhabi Grand Prix__RUS__3,2023_Abu Dhabi Grand Prix,RUS,HARD,22,0.0009903637802164999,88.93923696043011
2023_Abu Dhabi Grand Prix__SAI__1,2023_Abu Dhabi Grand Prix,SAI,HARD,17,0.01445290898856612,91.15852638271612
2023_Abu Dhabi Grand Prix__SAI__2,2023_Abu Dhabi Grand Prix,SAI,HARD,29,0.007093947886953234,89.96239584129641
2023_Abu Dhabi Grand Prix__SAR__1,2023_Abu Dhabi Grand Prix,SAR,MEDIUM,12,-0.02234547227967599,91.99226194845308
2023_Abu Dhabi Grand Prix__SAR__2,2023_Abu Dhabi Grand Prix,SAR,HARD,23,0.0625806412382833,90.07855574517639
2023_Abu Dhabi Grand Prix__SAR__3,2023_Abu Dhabi Grand Prix,SAR,HARD,14,0.05162601565002932,88.77797331224805
2023_Abu Dhabi Grand Prix__STR__1,2023_Abu Dhabi Grand Prix,STR,HARD,20,-0.0017867877919321038,91.17238752569568
2023_Abu Dhabi Grand Prix__STR__2,2023_Abu Dhabi Grand Prix,STR,HARD,18,0.04066456383526103,89.72819610795791
2023_Abu Dhabi Grand Prix__STR__3,2023_Abu Dhabi Grand Prix,STR,MEDIUM,14,0.12785535611617638,88.09866533872496
2023_Abu Dhabi Grand Prix__TSU__1,2023_Abu Dhabi Grand Prix,TSU,MEDIUM,18,0.024462141693502904,90.74253270070103
2023_Abu Dhabi Grand Prix__TSU__2,2023_Abu Dhabi Grand Prix,TSU,HARD,32,-0.002836859421229532,90.06676546835202
2023_Abu Dhabi Grand Prix__VER__1,2023_Abu Dhabi Grand Prix,VER,MEDIUM,13,0.00576381600848302,90.4720193373439
2023_Abu Dhabi Grand Prix__VER__2,2023_Abu Dhabi Grand Prix,VER,HARD,25,-0.019085612397175617,89.64065901712961
2023_Abu Dhabi Grand Prix__VER__3,2023_Abu Dhabi Grand Prix,VER,HARD,14,0.043768343646780575,87.82330693295535
2023_Abu Dhabi Grand Prix__ZHO__1,2023_Abu Dhabi Grand Prix,ZHO,MEDIUM,11,0.014811501593376238,91.54107793642262
2023_Abu Dhabi Grand Prix__ZHO__2,2023_Abu Dhabi Grand Prix,ZHO,HARD,21,0.0031732848594139135,90.89115646217485
2023_Abu Dhabi Grand Prix__ZHO__3,2023_Abu Dhabi Grand Prix,ZHO,MEDIUM,20,0.09494607644030291,88.8805501966964
2023_Australian Grand Prix__ALO__2,2023_Australian Grand Prix,ALO,HARD,8,-0.6801140739356373,87.63580007015318
2023_Australian Grand Prix__ALO__3,2023_Australian Grand Prix,ALO,HARD,33,-0.0667982316896478,83.84847921453819
2023_Australian Grand Prix__BOT__2,2023_Australian Grand Prix,BOT,HARD,8,-0.9314235977451611,97.13271763532168
2023_Australian Grand Prix__BOT__3,2023_Australian Grand Prix,BOT,HARD,32,-0.05457338478607696,85.30952912289327
2023_Australian Grand Prix__DEV__2,2023_Australian Grand Prix,DEV,MEDIUM,8,-0.9223759786975422,90.59324054634365
2023_Australian Grand Prix__DEV__3,2023_Australian Grand Prix,DEV,MEDIUM,23,-0.00304424069033423,84.41430533311251
2023_Australian Grand Prix__DEV__4,2023_Australian Grand Prix,DEV,SOFT,5,-0.1442140739356333,82.3705293345346
2023_Australian Grand Prix__GAS__2,2023_Australian Grand Prix,GAS,HARD,8,-0.6093640739356374,87.60380007015318
2023_Australian Grand Prix__GAS__3,2023_Australian Grand Prix,GAS,HARD,29,-0.045100339343032675,83.23019884556538
2023_Australian Grand Prix__HAM__2,2023_Australian Grand Prix,HAM,HARD,8,-3.559423597745163,108.00300245110559
2023_Australian Grand Prix__HAM__3,2023_Australian Grand Prix,HAM,HARD,32,-0.06601876601774859,83.83139629449335
2023_Australian Grand Prix__HUL__2,2023_Australian Grand Prix,HUL,HARD,8,-0.6606855025070636,88.09269292729601
2023_Australian Grand Prix__HUL__3,2023_Australian Grand Prix,HUL,HARD,31,-0.025015183658926844,83.00340289970738
2023_Australian Grand Prix__MAG__2,2023_Australian Grand Prix,MAG,HARD,8,-0.7020426453642085,89.79219985837453
2023_Australian Grand Prix__MAG__3,2023_Australian Grand Prix,MAG,HARD,31,-0.04191362784707223,84.12276402440651
2023_Australian Grand Prix__NOR__2,2023_Australian Grand Prix,NOR,HARD,8,-0.8235188358403979,89.15077626062936
2023_Australian Grand Prix__NOR__3,2023_Australian Grand Prix,NOR,HARD,32,-0.032115676517512896,83.14701616639681
2023_Australian Grand Prix__OCO__2,2023_Australian Grand Prix,OCO,HARD,8,-0.8581735977451601,95.71846763532167
2023_Australian Grand Prix__OCO__3,2023_Australian Grand Prix,OCO,HARD,33,-0.06068793757200059,84.45369139073293
2023_Australian Grand Prix__PER__2,2023_Australian Grand Prix,PER,HARD,8,-1.0063759786975421,91.6108665250412
2023_Australian Grand Prix__PER__3,2023_Australian Grand Prix,PER,HARD,32,-0.04892706434540157,83.30654383022657
2023_Australian Grand Prix__PIA__2,2023_Australian Grand Prix,PIA,HARD,8,-0.7520902644118265,89.11416911777222
2023_Australian Grand Prix__PIA__3,2023_Australian Grand Prix,PIA,HARD,32,-0.05882808457991906,84.33623424651942
2023_Australian Grand Prix__RUS__2,2023_Australian Grand Prix,RUS,HARD,6,-0.29309978822135135,85.28498795361264
2023_Australian Grand Prix__SAI__2,2023_Australian Grand Prix,SAI,HARD,8,-0.7431497882213522,88.95727128694597
2023_Australian Grand Prix__SAI__3,2023_Australian Grand Prix,SAI,HARD,31,-0.04571254784521695,83.27305726796851
2023_Australian Grand Prix__SAR__2,2023_Australian Grand Prix,SAR,MEDIUM,8,-0.7708997882213502,89.6306214987246
2023_Australian Grand Prix__SAR__3,2023_Australian Grand Prix,SAR,MEDIUM,15,0.025285926064362474,83.65295007015318
2023_Australian Grand Prix__SAR__4,2023_Australian Grand Prix,SAR,HARD,13,0.013937494008613851,82.69201897743511
2023_Australian Grand Prix__STR__2,2023_Australian Grand Prix,STR,HARD,8,-0.6810902644118272,88.19216911777224
2023_Australian Grand Prix__STR__3,2023_Australian Grand Prix,STR,HARD,32,-0.03821163690497803,83.12601849556543
2023_Australian Grand Prix__TSU__2,2023_Australian Grand Prix,TSU,HARD,8,-0.6370783596499232,88.47022864158176
2023_Australian Grand Prix__TSU__3,2023_Australian Grand Prix,TSU,HARD,32,-0.05102880160539285,84.64411290514602
2023_Australian Grand Prix__VER__2,2023_Australian Grand Prix,VER,HARD,8,-0.45343550250706466,85.91744292729604
2023_Australian Grand Prix__VER__3,2023_Australian Grand Prix,VER,HARD,32,-0.04764446052542899,83.02451544927712
2023_Australian Grand Prix__ZHO__2,2023_Australian Grand Prix,ZHO,HARD,8,-0.61869740726897,92.93826525436931
2023_Australian Grand Prix__ZHO__3,2023_Australian Grand Prix,ZHO,HARD,31,-0.041448454917018596,84.42207359640283
2023_Bahrain Grand Prix__ALB__1,2023_Bahrain Grand Prix,ALB,SOFT,7,0.13618920475288737,99.73145446491696
2023_Bahrain Grand Prix__ALB__2,2023_Bahrain Grand Prix,ALB,SOFT,13,0.11385295903139551,98.43724081537924
2023_Bahrain Grand Prix__ALB__3,2023_Bahrain Grand Prix,ALB,HARD,12,0.05225655543499265,97.83205035236533
2023_Bahrain Grand Prix__ALB__4,2023_Bahrain Grand Prix,ALB,SOFT,16,0.06529180841730398,97.36904382185986
2023_Bahrain Grand Prix__ALO__1,2023_Bahrain Grand Prix,ALO,SOFT,10,0.15118912286755914,98.26301067765098
2023_Bahrain Grand Prix__ALO__2,2023_Bahrain Grand Prix,ALO,HARD,18,0.011000993143826045,98.11457408887166
2023_Bahrain Grand Prix__ALO__4,2023_Bahrain Grand Prix,ALO,HARD,16,0.04717269077024497,96.69857679488545
2023_Bahrain Grand Prix__BOT__1,2023_Bahrain Grand Prix,BOT,SOFT,7,0.16255621591943603,99.03567642975422
2023_Bahrain Grand Prix__BOT__2,2023_Bahrain Grand Prix,BOT,HARD,16,0.0628756319467159,98.73399314246392
2023_Bahrain Grand Prix__BOT__3,2023_Bahrain Grand Prix,BOT,HARD,9,0.036385926064363375,97.69426562861592
2023_Bahrain Grand Prix__BOT__4,2023_Bahrain Grand Prix,BOT,HARD,16,0.0329226907702448,97.50196334103421
2023_Bahrain Grand Prix__DEV__1,2023_Bahrain Grand Prix,DEV,SOFT,8,0.16539783082626722,99.9365102806859
2023_Bahrain Grand Prix__DEV__2,2023_Bahrain Grand Prix,DEV,HARD,13,0.08951694421748072,98.54161116326341
2023_Bahrain Grand Prix__DEV__3,2023_Bahrain Grand Prix,DEV,HARD,11,0.07384047151890837,97.80510993810334
2023_Bahrain Grand Prix__DEV__4,2023_Bahrain Grand Prix,DEV,HARD,15,-0.015435502507065685,100.13705409394751
2023_Bahrain Grand Prix__GAS__1,2023_Bahrain Grand Prix,GAS,SOFT,6,0.1140144974929342,100.25250551878113
2023_Bahrain Grand Prix__GAS__2,2023_Bahrain Grand Prix,GAS,HARD,12,0.05549928638824982,98.62257466018517
2023_Bahrain Grand Prix__GAS__3,2023_Bahrain Grand Prix,GAS,HARD,9,0.029427861548233947,97.9781269422796
2023_Bahrain Grand Prix__GAS__4,2023_Bahrain Grand Prix,GAS,SOFT,16,0.1721138672408333,95.32979676303633
2023_Bahrain Grand Prix__HAM__1,2023_Bahrain Grand Prix,HAM,SOFT,9,0.20751925939769678,97.7339159945563
2023_Bahrain Grand Prix__HAM__2,2023_Bahrain Grand Prix,HAM,HARD,15,-0.01854621679278005,98.73358186964872
2023_Bahrain Grand Prix__HAM__3,2023_Bahrain Grand Prix,HAM,HARD,8,0.0171716403500766,97.57896901499774
2023_Bahrain Grand Prix__HAM__4,2023_Bahrain Grand Prix,HAM,HARD,15,0.07930992606436227,96.53436844356918
2023_Bahrain Grand Prix__HUL__1,2023_Bahrain Grand Prix,HUL,SOFT,8,0.20364783082626753,99.21181678820709
2023_Bahrain Grand Prix__HUL__2,2023_Bahrain Grand Prix,HUL,HARD,12,0.10284424020531178,98.75858647570693
2023_Bahrain Grand Prix__HUL__3,2023_Bahrain Grand Prix,HUL,HARD,12,0.10229501697345428,97.26067855749353
2023_Bahrain Grand Prix__HUL__4,2023_Bahrain Grand Prix,HUL,SOFT,14,0.16093308590584232,95.89991590224164
2023_Bahrain Grand Prix__LEC__1,2023_Bahrain Grand Prix,LEC,SOFT,10,0.08771319879163554,98.14110811618373
2023_Bahrain Grand Prix__LEC__2,2023_Bahrain Grand Prix,LEC,HARD,17,0.06206859470050218,97.68920618988908
2023_Bahrain Grand Prix__LEC__3,2023_Bahrain Grand Prix,LEC,HARD,5,-0.16211407393563493,98.26429822176223
2023_Bahrain Grand Prix__MAG__1,2023_Bahrain Grand Prix,MAG,HARD,12,0.046200611379048746,101.03712116979676
2023_Bahrain Grand Prix__MAG__2,2023_Bahrain Grand Prix,MAG,HARD,12,0.10529851347694999,98.29932381367598
2023_Bahrain Grand Prix__MAG__3,2023_Bahrain Grand Prix,MAG,SOFT,9,0.07573592606436325,97.62494340639368
2023_Bahrain Grand Prix__MAG__4,2023_Bahrain Grand Prix,MAG,SOFT,14,0.15504601069059679,96.64912325851462
2023_Bahrain Grand Prix__NOR__1,2023_Bahrain Grand Prix,NOR,SOFT,5,0.037485926064364614,100.43806266163827
2023_Bahrain Grand Prix__NOR__2,2023_Bahrain Grand Prix,NOR,HARD,5,-0.14541407393563477,99.73842192228187
2023_Bahrain Grand Prix__NOR__3,2023_Bahrain Grand Prix,NOR,SOFT,7,0.0688551041465548,97.84220124297772
2023_Bahrain Grand Prix__NOR__4,2023_Bahrain Grand Prix,NOR,MEDIUM,8,0.24477878320721852,96.82559695109038
2023_Bahrain Grand Prix__NOR__5,2023_Bahrain Grand Prix,NOR,HARD,5,0.21616499583180712,95.98330006555457
2023_Bahrain Grand Prix__NOR__6,2023_Bahrain Grand Prix,NOR,SOFT,5,-0.4171140739356362,100.24375748240587
2023_Bahrain Grand Prix__OCO__1,2023_Bahrain Grand Prix,OCO,SOFT,8,0.1434134949866689,98.99339385587626
2023_Bahrain Grand Prix__OCO__3,2023_Bahrain Grand Prix,OCO,HARD,12,0.10472966270395262,98.17278402665518
2023_Bahrain Grand Prix__OCO__4,2023_Bahrain Grand Prix,OCO,HARD,5,0.13058592606436295,96.81731229569789
2023_Bahrain Grand Prix__PER__1,2023_Bahrain Grand Prix,PER,SOFT,14,0.025381530459967532,98.53671697135728
2023_Bahrain Grand Prix__PER__2,2023_Bahrain Grand Prix,PER,SOFT,14,0.03926633579547674,97.1664327305807
2023_Bahrain Grand Prix__PER__4,2023_Bahrain Grand Prix,PER,HARD,15,0.012900211778648538,97.12778890973136
2023_Bahrain Grand Prix__PIA__1,2023_Bahrain Grand Prix,PIA,SOFT,10,0.09199198667042396,100.39341720709282
2023_Bahrain Grand Prix__RUS__1,2023_Bahrain Grand Prix,RUS,SOFT,10,0.24507683515527126,97.45415033799065
2023_Bahrain Grand Prix__RUS__2,2023_Bahrain Grand Prix,RUS,HARD,16,0.05135945547612743,98.03785617106324
2023_Bahrain Grand Prix__RUS__3,2023_Bahrain Grand Prix,RUS,HARD,7,0.07188592606436318,97.37414065534782
2023_Bahrain Grand Prix__RUS__4,2023_Bahrain Grand Prix,RUS,HARD,16,0.04559033782906837,97.08045725198649
2023_Bahrain Grand Prix__SAI__1,2023_Bahrain Grand Prix,SAI,SOFT,10,0.19067683515527195,97.61255033799064
2023_Bahrain Grand Prix__SAI__2,2023_Bahrain Grand Prix,SAI,HARD,16,0.037350631946715646,98.08018999459264
2023_Bahrain Grand Prix__SAI__3,2023_Bahrain Grand Prix,SAI,HARD,5,-0.008367805278918844,97.7043442800813
2023_Bahrain Grand Prix__SAI__4,2023_Bahrain Grand Prix,SAI,HARD,15,0.03952977028546847,97.31515543161008
2023_Bahrain Grand Prix__SAR__1,2023_Bahrain Grand Prix,SAR,SOFT,9,0.1141859260643623,100.0233626616383
2023_Bahrain Grand Prix__SAR__2,2023_Bahrain Grand Prix,SAR,SOFT,16,0.07697563194671586,98.77092906852829
2023_Bahrain Grand Prix__SAR__3,2023_Bahrain Grand Prix,SAR,HARD,8,0.04207640225484021,97.83524282452154
2023_Bahrain Grand Prix__SAR__4,2023_Bahrain Grand Prix,SAR,SOFT,13,0.1121956821619238,96.68305336274938
2023_Bahrain Grand Prix__STR__1,2023_Bahrain Grand Prix,STR,SOFT,12,0.13832998200841873,98.46794824008855
2023_Bahrain Grand Prix__STR__2,2023_Bahrain Grand Prix,STR,HARD,13,0.08063867331710953,97.83834495919714
2023_Bahrain Grand Prix__STR__3,2023_Bahrain Grand Prix,STR,HARD,8,0.10968354511198244,96.91777853880726
2023_Bahrain Grand Prix__STR__4,2023_Bahrain Grand Prix,STR,HARD,16,0.06393004371142116,96.68093014945151
2023_Bahrain Grand Prix__TSU__1,2023_Bahrain Grand Prix,TSU,SOFT,7,0.14917164035007902,99.74410551878113
2023_Bahrain Grand Prix__TSU__2,2023_Bahrain Grand Prix,TSU,HARD,12,0.0724637703757396,98.66016024563518
2023_Bahrain Grand Prix__TSU__3,2023_Bahrain Grand Prix,TSU,HARD,12,0.04606424774268476,97.88524266005764
2023_Bahrain Grand Prix__TSU__4,2023_Bahrain Grand Prix,TSU,SOFT,16,0.09798445547612701,96.58619780837265
2023_Bahrain Grand Prix__VER__1,2023_Bahrain Grand Prix,VER,SOFT,11,0.07490410788254463,97.33355942889972
2023_Bahrain Grand Prix__VER__2,2023_Bahrain Grand Prix,VER,SOFT,20,0.010124271929024483,97.61067464909577
2023_Bahrain Grand Prix__VER__4,2023_Bahrain Grand Prix,VER,HARD,15,0.004914497492934037,97.11945599995535
2023_Bahrain Grand Prix__ZHO__1,2023_Bahrain Grand Prix,ZHO,SOFT,9,0.17888592606436338,99.92135155052716
2023_Bahrain Grand Prix__ZHO__2,2023_Bahrain Grand Prix,ZHO,HARD,18,0.03671719541420819,98.90183766845949
2023_Bahrain Grand Prix__ZHO__3,2023_Bahrain Grand Prix,ZHO,SOFT,6,0.27558592606436155,96.03115451750482
2023_Bahrain Grand Prix__ZHO__4,2023_Bahrain Grand Prix,ZHO,SOFT,10,0.06964918364011943,97.54660527508058
2023_British Grand Prix__ALB__1,2023_British Grand Prix,ALB,MEDIUM,29,-0.040543715173174,94.28049147167764
2023_British Grand Prix__ALB__2,2023_British Grand Prix,ALB,SOFT,13,-0.031749825618509066,92.80672969839631
2023_British Grand Prix__ALO__1,2023_British Grand Prix,ALO,MEDIUM,26,-0.04765179510634984,94.32684349114655
2023_British Grand Prix__ALO__2,2023_British Grand Prix,ALO,SOFT,13,0.001541985644593382,92.13705059929022
2023_British Grand Prix__BOT__1,2023_British Grand Prix,BOT,HARD,30,-0.06326770748680278,95.21324885984457
2023_British Grand Prix__BOT__2,2023_British Grand Prix,BOT,SOFT,13,-0.035984080706117534,93.01647546428283
2023_British Grand Prix__DEV__1,2023_British Grand Prix,DEV,SOFT,25,-0.05558518782820667,94.90803974966873
2023_British Grand Prix__DEV__3,2023_British Grand Prix,DEV,SOFT,13,-0.04521967885703192,93.58309630116612
2023_British Grand Prix__GAS__1,2023_British Grand Prix,GAS,MEDIUM,29,-0.03061383883074261,94.031477428869
2023_British Grand Prix__GAS__2,2023_British Grand Prix,GAS,SOFT,7,0.40060021177864913,87.55805430572613
2023_British Grand Prix__HAM__1,2023_British Grand Prix,HAM,MEDIUM,28,-0.04402518477051194,93.92187073639815
2023_British Grand Prix__HAM__2,2023_British Grand Prix,HAM,SOFT,14,0.056438673317109916,90.7190085754373
2023_British Grand Prix__HUL__1,2023_British Grand Prix,HUL,HARD,5,0.15917845839201872,94.36959999999999
2023_British Grand Prix__HUL__2,2023_British Grand Prix,HUL,MEDIUM,23,-0.029005378283463387,93.99488153539316
2023_British Grand Prix__HUL__3,2023_British Grand Prix,HUL,SOFT,14,-0.034827260748824036,93.04069031767592
2023_British Grand Prix__LEC__1,2023_British Grand Prix,LEC,MEDIUM,15,0.000369307850728016,93.28979467602268
2023_British Grand Prix__LEC__2,2023_British Grand Prix,LEC,HARD,12,0.00878103095946785,92.85119604408352
2023_British Grand Prix__LEC__3,2023_British Grand Prix,LEC,MEDIUM,12,-0.03135664819306278,92.6195416686352
2023_British Grand Prix__MAG__1,2023_British Grand Prix,MAG,MEDIUM,30,-0.0500060834601065,95.18819873007075
2023_British Grand Prix__NOR__1,2023_British Grand Prix,NOR,MEDIUM,28,-0.0076816404335164614,93.03556098380983
2023_British Grand Prix__NOR__2,2023_British Grand Prix,NOR,HARD,14,0.04272438760282459,90.86661030967433
2023_British Grand Prix__OCO__1,2023_British Grand Prix,OCO,SOFT,7,-0.10097521733153614,94.72105942695514
2023_British Grand Prix__PER__1,2023_British Grand Prix,PER,MEDIUM,26,-0.05616174349428414,94.30217453709872
2023_British Grand Prix__PER__3,2023_British Grand Prix,PER,SOFT,14,-0.07258550250706573,93.120197162869
2023_British Grand Prix__PIA__1,2023_British Grand Prix,PIA,MEDIUM,27,-0.006900084557555609,93.13255050016565
2023_British Grand Prix__PIA__3,2023_British Grand Prix,PIA,HARD,14,0.008302409580846966,91.47981825376854
2023_British Grand Prix__RUS__1,2023_British Grand Prix,RUS,SOFT,26,-0.02824960674214749,93.69746660518841
2023_British Grand Prix__RUS__3,2023_British Grand Prix,RUS,MEDIUM,14,0.01368702496546251,91.58985650352835
2023_British Grand Prix__SAI__1,2023_British Grand Prix,SAI,MEDIUM,22,-0.02196552794988447,93.58754808703341
2023_British Grand Prix__SAI__3,2023_British Grand Prix,SAI,HARD,13,-0.036099378105152125,92.85767001340604
2023_British Grand Prix__SAR__1,2023_British Grand Prix,SAR,MEDIUM,27,-0.054889706047177196,94.81535778547294
2023_British Grand Prix__SAR__3,2023_British Grand Prix,SAR,SOFT,14,-0.03773715085871405,93.09389957244986
2023_British Grand Prix__STR__1,2023_British Grand Prix,STR,MEDIUM,28,-0.021235380626272102,94.19083618378345
2023_British Grand Prix__STR__2,2023_British Grand Prix,STR,SOFT,12,-0.004835142184894541,92.26650746384398
2023_British Grand Prix__TSU__1,2023_British Grand Prix,TSU,SOFT,11,-0.041913113378344635,94.68079508450639
2023_British Grand Prix__TSU__2,2023_British Grand Prix,TSU,HARD,16,0.021122690770244926,93.08267886183347
2023_British Grand Prix__TSU__3,2023_British Grand Prix,TSU,SOFT,14,-0.0010909970125599735,92.96753647152207
2023_British Grand Prix__VER__1,2023_British Grand Prix,VER,MEDIUM,31,-0.020268735256373266,92.95302859242506
2023_British Grand Prix__VER__2,2023_British Grand Prix,VER,SOFT,14,0.08660570628414334,89.8739909930197
2023_British Grand Prix__ZHO__1,2023_British Grand Prix,ZHO,MEDIUM,19,-0.06101125429023572,95.03338104821111
2023_British Grand Prix__ZHO__2,2023_British Grand Prix,ZHO,HARD,6,0.09052878320721862,92.6137486967068
2023_British Grand Prix__ZHO__3,2023_British Grand Prix,ZHO,SOFT,14,-0.06468660140816421,93.57653338659742
2023_Canadian Grand Prix__ALB__1,2023_Canadian Grand Prix,ALB,MEDIUM,5,-0.2140215416079784,79.83942154160798
2023_Canadian Grand Prix__ALB__3,2023_Canadian Grand Prix,ALB,HARD,9,-0.12967775318092084,80.33026594422196
2023_Canadian Grand Prix__ALB__4,2023_Canadian Grand Prix,ALB,HARD,6,0.004528783207218875,78.20597472679162
2023_Canadian Grand Prix__ALB__5,2023_Canadian Grand Prix,ALB,HARD,33,-0.01974149847254568,78.64124091256461
2023_Canadian Grand Prix__ALO__1,2023_Canadian Grand Prix,ALO,MEDIUM,5,-0.15762154160798333,78.31620000000001
2023_Canadian Grand Prix__ALO__3,2023_Canadian Grand Prix,ALO,HARD,11,0.024976835155272503,76.68318468350152
2023_Canadian Grand Prix__ALO__4,2023_Canadian Grand Prix,ALO,HARD,5,-0.04801407393563864,78.35359377441067
2023_Canadian Grand Prix__ALO__6,2023_Canadian Grand Prix,ALO,HARD,27,0.013843000548359305,76.30361422734568
2023_Canadian Grand Prix__BOT__1,2023_Canadian Grand Prix,BOT,HARD,5,-0.31432154160797837,80.43379999999998
2023_Canadian Grand Prix__BOT__3,2023_Canadian Grand Prix,BOT,HARD,12,-0.13083785015941402,81.41149762667325
2023_Canadian Grand Prix__BOT__4,2023_Canadian Grand Prix,BOT,HARD,5,0.023685926064359812,77.56296266163838
2023_Canadian Grand Prix__BOT__5,2023_Canadian Grand Prix,BOT,MEDIUM,32,0.018580702095564908,77.20590481215248
2023_Canadian Grand Prix__DEV__1,2023_Canadian Grand Prix,DEV,MEDIUM,5,-0.2610215416079826,80.42999999999999
2023_Canadian Grand Prix__DEV__3,2023_Canadian Grand Prix,DEV,HARD,11,-0.08539589211745552,79.75180784834627
2023_Canadian Grand Prix__DEV__4,2023_Canadian Grand Prix,DEV,HARD,6,-0.05521407393563892,79.72067451501297
2023_Canadian Grand Prix__DEV__5,2023_Canadian Grand Prix,DEV,HARD,14,-0.00797451349607644,79.09613312307155
2023_Canadian Grand Prix__DEV__6,2023_Canadian Grand Prix,DEV,HARD,17,0.009923705461836008,77.2667729347301
2023_Canadian Grand Prix__GAS__1,2023_Canadian Grand Prix,GAS,SOFT,5,-0.19952154160798163,79.4914
2023_Canadian Grand Prix__GAS__3,2023_Canadian Grand Prix,GAS,HARD,11,-0.07758680120836475,79.72549464955465
2023_Canadian Grand Prix__GAS__5,2023_Canadian Grand Prix,GAS,HARD,35,-0.007384382058886575,77.44370438422725
2023_Canadian Grand Prix__HAM__1,2023_Canadian Grand Prix,HAM,MEDIUM,5,-0.1454215416079805,78.3426
2023_Canadian Grand Prix__HAM__3,2023_Canadian Grand Prix,HAM,HARD,12,0.008333478511914605,77.193061140378
2023_Canadian Grand Prix__HAM__6,2023_Canadian Grand Prix,HAM,MEDIUM,28,0.03651619426359642,75.93396456463972
2023_Canadian Grand Prix__HUL__3,2023_Canadian Grand Prix,HUL,HARD,11,-0.08069589211745594,79.71665330289173
2023_Canadian Grand Prix__HUL__6,2023_Canadian Grand Prix,HUL,HARD,34,0.024592190388274263,77.70437403961061
2023_Canadian Grand Prix__LEC__1,2023_Canadian Grand Prix,LEC,MEDIUM,5,-0.24262154160798,79.7452
2023_Canadian Grand Prix__LEC__3,2023_Canadian Grand Prix,LEC,MEDIUM,11,0.040113198791635045,76.41750811618374
2023_Canadian Grand Prix__LEC__4,2023_Canadian Grand Prix,LEC,MEDIUM,5,-0.056114073935638956,79.38416266163833
2023_Canadian Grand Prix__LEC__6,2023_Canadian Grand Prix,LEC,HARD,28,0.016275909644001677,76.28797190622726
2023_Canadian Grand Prix__MAG__1,2023_Canadian Grand Prix,MAG,HARD,5,-0.37902154160798185,80.3352
2023_Canadian Grand Prix__MAG__3,2023_Canadian Grand Prix,MAG,HARD,11,-0.07396861939018298,80.58903538891101
2023_Canadian Grand Prix__MAG__4,2023_Canadian Grand Prix,MAG,HARD,6,0.14744306892150447,74.31349599497165
2023_Canadian Grand Prix__MAG__5,2023_Canadian Grand Prix,MAG,MEDIUM,13,-0.025356982651470333,78.27460906306067
2023_Canadian Grand Prix__MAG__6,2023_Canadian Grand Prix,MAG,MEDIUM,14,-0.021051436572999585,77.42578597381875
2023_Canadian Grand Prix__NOR__1,2023_Canadian Grand Prix,NOR,MEDIUM,5,-0.2741215416079811,79.8732
2023_Canadian Grand Prix__NOR__3,2023_Canadian Grand Prix,NOR,HARD,10,-0.05362619514775822,78.7947210471379
2023_Canadian Grand Prix__NOR__5,2023_Canadian Grand Prix,NOR,HARD,30,0.010773423698880027,77.25369044316503
2023_Canadian Grand Prix__OCO__1,2023_Canadian Grand Prix,OCO,MEDIUM,5,-0.19552154160798102,79.346
2023_Canadian Grand Prix__OCO__3,2023_Canadian Grand Prix,OCO,HARD,12,-0.11126792008948334,79.41987582569269
2023_Canadian Grand Prix__OCO__4,2023_Canadian Grand Prix,OCO,HARD,5,0.04058592606435809,77.37079377441073
2023_Canadian Grand Prix__OCO__5,2023_Canadian Grand Prix,OCO,HARD,32,0.009303814627412782,77.33429295010197
2023_Canadian Grand Prix__PER__1,2023_Canadian Grand Prix,PER,HARD,5,-0.13122154160798094,79.1798
2023_Canadian Grand Prix__PER__3,2023_Canadian Grand Prix,PER,HARD,11,-0.0020777102992737308,77.75998993436554
2023_Canadian Grand Prix__PER__4,2023_Canadian Grand Prix,PER,HARD,5,0.11238592606436128,74.36796266163833
2023_Canadian Grand Prix__PER__5,2023_Canadian Grand Prix,PER,MEDIUM,29,0.012658339857466455,76.67209020188177
2023_Canadian Grand Prix__PIA__1,2023_Canadian Grand Prix,PIA,MEDIUM,5,-0.2757215416079816,79.829
2023_Canadian Grand Prix__PIA__3,2023_Canadian Grand Prix,PIA,HARD,10,-0.08671710423866731,79.44357559259245
2023_Canadian Grand Prix__PIA__4,2023_Canadian Grand Prix,PIA,HARD,6,0.04687164035007763,77.5046223458392
2023_Canadian Grand Prix__PIA__5,2023_Canadian Grand Prix,PIA,HARD,32,0.0008100462989670916,77.36525732191414
2023_Canadian Grand Prix__RUS__1,2023_Canadian Grand Prix,RUS,MEDIUM,5,-0.29762154160797966,79.07499999999999
2023_Canadian Grand Prix__RUS__3,2023_Canadian Grand Prix,RUS,HARD,8,-0.07864560546716935,79.52629197260885
2023_Canadian Grand Prix__RUS__4,2023_Canadian Grand Prix,RUS,HARD,6,-0.14644264536421067,81.30291758393449
2023_Canadian Grand Prix__RUS__5,2023_Canadian Grand Prix,RUS,HARD,18,0.0007987227619890529,77.80828899284889
2023_Canadian Grand Prix__SAI__1,2023_Canadian Grand Prix,SAI,MEDIUM,5,-0.11852154160797994,79.1086
2023_Canadian Grand Prix__SAI__3,2023_Canadian Grand Prix,SAI,MEDIUM,11,0.08155865333709061,75.58008084345643
