LapTimeSec,Compound,TrackName,Driver,Team,TireAge,TireAgeSq,RaceLapNumber,TrackTemp,AirTemp,Humidity,WindSpeed,GapToCarAhead,DRS_Available,CircuitLength,NumberOfCorners,RaceID,LapNumber,PitLossSec,TotalRaceLaps,StintIndex,StintID,AdjLapTimeSec
80.831,HARD,Mexico City,LEC,Ferrari,6,36,37,39.6,21.2,47.0,1.7,7.87,0.0,4.304,17,2024_Mexico City Grand Prix,37,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,81.17827926438143
80.577,HARD,Mexico City,LEC,Ferrari,7,49,38,38.4,21.1,47.0,2.2,7.548,0.0,4.304,17,2024_Mexico City Grand Prix,38,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,80.9336651904458
80.843,HARD,Mexico City,LEC,Ferrari,8,64,39,37.8,21.0,48.0,1.6,7.509,0.0,4.304,17,2024_Mexico City Grand Prix,39,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,81.20905111651015
80.722,HARD,Mexico City,LEC,Ferrari,9,81,40,38.2,20.9,48.0,2.5,7.357,0.0,4.304,17,2024_Mexico City Grand Prix,40,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,81.09743704257451
80.755,HARD,Mexico City,LEC,Ferrari,10,100,41,38.5,20.8,48.0,1.5,7.391,0.0,4.304,17,2024_Mexico City Grand Prix,41,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,81.13982296863887
80.58,HARD,Mexico City,LEC,Ferrari,11,121,42,38.1,20.7,48.0,2.1,7.166,0.0,4.304,17,2024_Mexico City Grand Prix,42,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,80.97420889470324
80.577,HARD,Mexico City,LEC,Ferrari,12,144,43,37.5,20.5,49.0,2.3,6.807,0.0,4.304,17,2024_Mexico City Grand Prix,43,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,80.9805948207676
80.623,HARD,Mexico City,LEC,Ferrari,13,169,44,35.8,20.4,49.0,2.8,6.544,0.0,4.304,17,2024_Mexico City Grand Prix,44,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,81.03598074683197
80.581,HARD,Mexico City,LEC,Ferrari,14,196,45,35.6,20.4,49.0,2.2,6.361,0.0,4.304,17,2024_Mexico City Grand Prix,45,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,81.00336667289633
80.542,HARD,Mexico City,LEC,Ferrari,15,225,46,35.3,20.4,48.0,1.7,6.36,0.0,4.304,17,2024_Mexico City Grand Prix,46,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,80.9737525989607
80.569,HARD,Mexico City,LEC,Ferrari,16,256,47,34.5,20.3,48.0,3.8,6.31,0.0,4.304,17,2024_Mexico City Grand Prix,47,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,81.01013852502506
80.681,HARD,Mexico City,LEC,Ferrari,17,289,48,34.0,20.3,49.0,2.7,6.504,0.0,4.304,17,2024_Mexico City Grand Prix,48,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,81.13152445108942
80.847,HARD,Mexico City,LEC,Ferrari,18,324,49,33.8,20.2,49.0,2.9,6.438,0.0,4.304,17,2024_Mexico City Grand Prix,49,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,81.30691037715377
80.627,HARD,Mexico City,LEC,Ferrari,19,361,50,33.1,20.2,50.0,1.6,6.47,0.0,4.304,17,2024_Mexico City Grand Prix,50,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,81.09629630321814
80.321,HARD,Mexico City,LEC,Ferrari,20,400,51,33.1,20.2,50.0,1.6,6.364,0.0,4.304,17,2024_Mexico City Grand Prix,51,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,80.79968222928251
80.369,HARD,Mexico City,LEC,Ferrari,21,441,52,33.1,20.1,51.0,2.8,5.86,0.0,4.304,17,2024_Mexico City Grand Prix,52,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,80.85706815534687
80.682,HARD,Mexico City,LEC,Ferrari,22,484,53,32.6,20.0,51.0,3.1,5.264,0.0,4.304,17,2024_Mexico City Grand Prix,53,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,81.17945408141124
80.727,HARD,Mexico City,LEC,Ferrari,23,529,54,32.4,20.0,52.0,2.2,5.227,0.0,4.304,17,2024_Mexico City Grand Prix,54,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,81.23384000747559
80.86,HARD,Mexico City,LEC,Ferrari,24,576,55,32.3,20.0,52.0,1.3,5.304,0.0,4.304,17,2024_Mexico City Grand Prix,55,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,81.37622593353996
81.06,HARD,Mexico City,LEC,Ferrari,25,625,56,32.2,20.0,51.0,2.9,5.858,0.0,4.304,17,2024_Mexico City Grand Prix,56,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,81.58561185960433
80.524,HARD,Mexico City,LEC,Ferrari,26,676,57,32.1,20.0,51.0,2.7,6.662,0.0,4.304,17,2024_Mexico City Grand Prix,57,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,81.05899778566868
81.297,HARD,Mexico City,LEC,Ferrari,27,729,58,32.1,20.0,51.0,2.4,6.871,0.0,4.304,17,2024_Mexico City Grand Prix,58,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,81.84138371173304
80.422,HARD,Mexico City,LEC,Ferrari,28,784,59,31.6,20.0,52.0,2.5,7.827,0.0,4.304,17,2024_Mexico City Grand Prix,59,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,80.97576963779741
80.46,HARD,Mexico City,LEC,Ferrari,29,841,60,31.4,20.0,52.0,2.9,7.519,0.0,4.304,17,2024_Mexico City Grand Prix,60,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,81.02315556386176
80.966,HARD,Mexico City,LEC,Ferrari,31,961,62,31.1,19.9,52.0,2.8,7.594,0.0,4.304,17,2024_Mexico City Grand Prix,62,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,81.54792741599049
80.969,HARD,Mexico City,LEC,Ferrari,33,1089,64,31.0,19.8,53.0,4.2,2.92,0.0,4.304,17,2024_Mexico City Grand Prix,64,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,81.56969926811922
80.815,HARD,Mexico City,LEC,Ferrari,34,1156,65,31.0,19.8,53.0,3.9,3.395,0.0,4.304,17,2024_Mexico City Grand Prix,65,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,81.42508519418358
81.15,HARD,Mexico City,LEC,Ferrari,35,1225,66,31.0,19.8,53.0,2.8,4.016,0.0,4.304,17,2024_Mexico City Grand Prix,66,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,81.76947112024796
81.173,HARD,Mexico City,LEC,Ferrari,36,1296,67,31.2,19.9,53.0,2.1,4.892,0.0,4.304,17,2024_Mexico City Grand Prix,67,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,81.80185704631232
81.009,HARD,Mexico City,LEC,Ferrari,37,1369,68,30.9,19.9,53.0,1.5,6.093,0.0,4.304,17,2024_Mexico City Grand Prix,68,22.0,71,2,2024_Mexico City Grand Prix__LEC__2,81.64724297237667
83.031,MEDIUM,Mexico City,MAG,Haas F1 Team,7,49,7,36.2,20.1,51.0,2.0,0.474,1.0,4.304,17,2024_Mexico City Grand Prix,7,22.0,71,1,2024_Mexico City Grand Prix__MAG__1,82.96266414408882
82.259,MEDIUM,Mexico City,MAG,Haas F1 Team,8,64,8,37.2,20.2,51.0,1.7,0.642,1.0,4.304,17,2024_Mexico City Grand Prix,8,22.0,71,1,2024_Mexico City Grand Prix__MAG__1,82.20005007015318
82.232,MEDIUM,Mexico City,MAG,Haas F1 Team,9,81,9,36.5,20.4,51.0,2.8,0.861,1.0,4.304,17,2024_Mexico City Grand Prix,9,22.0,71,1,2024_Mexico City Grand Prix__MAG__1,82.18243599621755
82.768,MEDIUM,Mexico City,MAG,Haas F1 Team,10,100,10,36.5,20.2,51.0,2.4,0.911,1.0,4.304,17,2024_Mexico City Grand Prix,10,22.0,71,1,2024_Mexico City Grand Prix__MAG__1,82.7278219222819
83.04,MEDIUM,Mexico City,MAG,Haas F1 Team,11,121,11,36.6,20.1,50.0,1.8,0.616,1.0,4.304,17,2024_Mexico City Grand Prix,11,22.0,71,1,2024_Mexico City Grand Prix__MAG__1,83.00920784834628
82.436,MEDIUM,Mexico City,MAG,Haas F1 Team,12,144,12,37.0,20.2,51.0,1.2,0.796,1.0,4.304,17,2024_Mexico City Grand Prix,12,22.0,71,1,2024_Mexico City Grand Prix__MAG__1,82.41459377441063
82.523,MEDIUM,Mexico City,MAG,Haas F1 Team,13,169,13,36.7,20.2,50.0,1.5,1.124,0.0,4.304,17,2024_Mexico City Grand Prix,13,22.0,71,1,2024_Mexico City Grand Prix__MAG__1,82.64501703883671
83.002,MEDIUM,Mexico City,MAG,Haas F1 Team,14,196,14,35.6,20.1,50.0,1.8,1.456,0.0,4.304,17,2024_Mexico City Grand Prix,14,22.0,71,1,2024_Mexico City Grand Prix__MAG__1,83.13340296490108
83.119,MEDIUM,Mexico City,MAG,Haas F1 Team,15,225,15,34.8,20.1,50.0,2.3,1.044,0.0,4.304,17,2024_Mexico City Grand Prix,15,22.0,71,1,2024_Mexico City Grand Prix__MAG__1,83.25978889096544
82.928,MEDIUM,Mexico City,MAG,Haas F1 Team,16,256,16,34.8,20.1,51.0,1.4,0.644,1.0,4.304,17,2024_Mexico City Grand Prix,16,22.0,71,1,2024_Mexico City Grand Prix__MAG__1,82.94413747866808
82.962,MEDIUM,Mexico City,MAG,Haas F1 Team,17,289,17,34.7,20.0,51.0,3.2,0.922,1.0,4.304,17,2024_Mexico City Grand Prix,17,22.0,71,1,2024_Mexico City Grand Prix__MAG__1,82.98752340473246
83.247,MEDIUM,Mexico City,MAG,Haas F1 Team,18,324,18,35.6,20.1,51.0,2.3,0.878,1.0,4.304,17,2024_Mexico City Grand Prix,18,22.0,71,1,2024_Mexico City Grand Prix__MAG__1,83.28190933079681
83.272,MEDIUM,Mexico City,MAG,Haas F1 Team,19,361,19,37.3,20.4,49.0,2.3,1.287,0.0,4.304,17,2024_Mexico City Grand Prix,19,22.0,71,1,2024_Mexico City Grand Prix__MAG__1,83.4503325952229
83.323,MEDIUM,Mexico City,MAG,Haas F1 Team,20,400,20,37.4,20.5,49.0,2.1,1.509,0.0,4.304,17,2024_Mexico City Grand Prix,20,22.0,71,1,2024_Mexico City Grand Prix__MAG__1,83.51071852128725
83.18,MEDIUM,Mexico City,MAG,Haas F1 Team,21,441,21,37.8,20.5,49.0,2.4,1.921,0.0,4.304,17,2024_Mexico City Grand Prix,21,22.0,71,1,2024_Mexico City Grand Prix__MAG__1,83.37710444735163
83.219,MEDIUM,Mexico City,MAG,Haas F1 Team,22,484,22,37.8,20.5,49.0,2.1,2.392,0.0,4.304,17,2024_Mexico City Grand Prix,22,22.0,71,1,2024_Mexico City Grand Prix__MAG__1,83.42549037341598
83.068,MEDIUM,Mexico City,MAG,Haas F1 Team,23,529,23,38.0,20.6,49.0,2.2,2.829,0.0,4.304,17,2024_Mexico City Grand Prix,23,22.0,71,1,2024_Mexico City Grand Prix__MAG__1,83.28387629948034
83.315,MEDIUM,Mexico City,MAG,Haas F1 Team,24,576,24,38.1,20.8,49.0,1.3,3.357,0.0,4.304,17,2024_Mexico City Grand Prix,24,22.0,71,1,2024_Mexico City Grand Prix__MAG__1,83.54026222554471
83.45,MEDIUM,Mexico City,MAG,Haas F1 Team,25,625,25,38.6,21.0,48.0,2.5,3.949,0.0,4.304,17,2024_Mexico City Grand Prix,25,22.0,71,1,2024_Mexico City Grand Prix__MAG__1,83.68464815160907
83.901,MEDIUM,Mexico City,MAG,Haas F1 Team,26,676,26,38.4,21.0,48.0,2.6,4.513,0.0,4.304,17,2024_Mexico City Grand Prix,26,22.0,71,1,2024_Mexico City Grand Prix__MAG__1,84.14503407767343
83.847,MEDIUM,Mexico City,MAG,Haas F1 Team,27,729,27,39.0,21.0,48.0,2.1,5.121,0.0,4.304,17,2024_Mexico City Grand Prix,27,22.0,71,1,2024_Mexico City Grand Prix__MAG__1,84.1004200037378
84.049,MEDIUM,Mexico City,MAG,Haas F1 Team,28,784,28,39.3,21.1,49.0,1.2,10.0,0.0,4.304,17,2024_Mexico City Grand Prix,28,22.0,71,1,2024_Mexico City Grand Prix__MAG__1,84.31180592980216
83.805,MEDIUM,Mexico City,MAG,Haas F1 Team,29,841,29,39.3,21.0,49.0,1.5,10.0,0.0,4.304,17,2024_Mexico City Grand Prix,29,22.0,71,1,2024_Mexico City Grand Prix__MAG__1,84.07719185586653
81.832,HARD,Mexico City,MAG,Haas F1 Team,2,4,32,40.0,21.1,47.0,1.3,1.916,0.0,4.304,17,2024_Mexico City Grand Prix,32,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,82.13234963405961
81.947,HARD,Mexico City,MAG,Haas F1 Team,3,9,33,40.2,21.1,47.0,2.0,0.485,1.0,4.304,17,2024_Mexico City Grand Prix,33,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,82.12269822176225
81.946,HARD,Mexico City,MAG,Haas F1 Team,4,16,34,40.2,21.1,47.0,2.0,2.651,0.0,4.304,17,2024_Mexico City Grand Prix,34,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,82.26512148618833
82.252,HARD,Mexico City,MAG,Haas F1 Team,5,25,35,39.9,21.0,47.0,2.0,1.335,0.0,4.304,17,2024_Mexico City Grand Prix,35,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,82.5805074122527
81.357,HARD,Mexico City,MAG,Haas F1 Team,6,36,36,39.7,21.1,47.0,1.9,0.396,1.0,4.304,17,2024_Mexico City Grand Prix,36,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.56085599995534
81.795,HARD,Mexico City,MAG,Haas F1 Team,7,49,37,39.5,21.2,47.0,2.4,3.325,0.0,4.304,17,2024_Mexico City Grand Prix,37,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,82.14227926438143
82.09,HARD,Mexico City,MAG,Haas F1 Team,8,64,38,38.4,21.1,47.0,2.2,2.022,0.0,4.304,17,2024_Mexico City Grand Prix,38,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,82.4466651904458
81.414,HARD,Mexico City,MAG,Haas F1 Team,10,100,40,38.1,20.9,49.0,1.0,0.593,1.0,4.304,17,2024_Mexico City Grand Prix,40,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.6553997042128
81.683,HARD,Mexico City,MAG,Haas F1 Team,11,121,41,38.5,20.8,48.0,1.5,6.463,0.0,4.304,17,2024_Mexico City Grand Prix,41,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,82.06782296863888
81.779,HARD,Mexico City,MAG,Haas F1 Team,12,144,42,37.5,20.5,49.0,2.3,6.434,0.0,4.304,17,2024_Mexico City Grand Prix,42,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,82.17320889470324
81.621,HARD,Mexico City,MAG,Haas F1 Team,13,169,43,36.6,20.5,49.0,2.2,6.617,0.0,4.304,17,2024_Mexico City Grand Prix,43,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,82.0245948207676
81.551,HARD,Mexico City,MAG,Haas F1 Team,14,196,44,35.8,20.4,49.0,2.8,6.718,0.0,4.304,17,2024_Mexico City Grand Prix,44,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.96398074683196
81.62,HARD,Mexico City,MAG,Haas F1 Team,15,225,45,35.3,20.4,48.0,1.7,7.108,0.0,4.304,17,2024_Mexico City Grand Prix,45,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,82.04236667289634
81.41,HARD,Mexico City,MAG,Haas F1 Team,16,256,46,34.8,20.4,48.0,1.3,7.462,0.0,4.304,17,2024_Mexico City Grand Prix,46,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.8417525989607
81.437,HARD,Mexico City,MAG,Haas F1 Team,17,289,47,34.5,20.3,48.0,3.8,7.588,0.0,4.304,17,2024_Mexico City Grand Prix,47,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.87813852502505
81.127,HARD,Mexico City,MAG,Haas F1 Team,18,324,48,33.8,20.2,49.0,2.9,7.868,0.0,4.304,17,2024_Mexico City Grand Prix,48,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.57752445108942
81.466,HARD,Mexico City,MAG,Haas F1 Team,19,361,49,33.5,20.2,50.0,1.7,7.879,0.0,4.304,17,2024_Mexico City Grand Prix,49,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.92591037715377
81.066,HARD,Mexico City,MAG,Haas F1 Team,20,400,50,33.1,20.2,50.0,1.6,8.293,0.0,4.304,17,2024_Mexico City Grand Prix,50,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.53529630321815
81.033,HARD,Mexico City,MAG,Haas F1 Team,21,441,51,33.1,20.1,51.0,2.8,8.336,0.0,4.304,17,2024_Mexico City Grand Prix,51,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.51168222928251
81.086,HARD,Mexico City,MAG,Haas F1 Team,22,484,52,32.8,20.1,51.0,3.7,8.209,0.0,4.304,17,2024_Mexico City Grand Prix,52,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.57406815534686
81.0,HARD,Mexico City,MAG,Haas F1 Team,23,529,53,32.4,20.0,52.0,2.2,8.176,0.0,4.304,17,2024_Mexico City Grand Prix,53,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.49745408141123
80.885,HARD,Mexico City,MAG,Haas F1 Team,24,576,54,32.3,20.0,52.0,1.3,8.304,0.0,4.304,17,2024_Mexico City Grand Prix,54,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.3918400074756
81.144,HARD,Mexico City,MAG,Haas F1 Team,25,625,55,32.3,20.0,51.0,2.7,7.971,0.0,4.304,17,2024_Mexico City Grand Prix,55,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.66022593353996
80.892,HARD,Mexico City,MAG,Haas F1 Team,26,676,56,32.1,20.0,51.0,2.7,8.12,0.0,4.304,17,2024_Mexico City Grand Prix,56,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.41761185960432
80.774,HARD,Mexico City,MAG,Haas F1 Team,27,729,57,32.1,20.0,51.0,2.4,7.999,0.0,4.304,17,2024_Mexico City Grand Prix,57,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.30899778566868
80.691,HARD,Mexico City,MAG,Haas F1 Team,28,784,58,31.6,20.0,52.0,2.8,7.871,0.0,4.304,17,2024_Mexico City Grand Prix,58,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.23538371173305
80.821,HARD,Mexico City,MAG,Haas F1 Team,29,841,59,31.4,20.0,52.0,2.9,7.567,0.0,4.304,17,2024_Mexico City Grand Prix,59,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.37476963779741
80.729,HARD,Mexico City,MAG,Haas F1 Team,30,900,60,31.3,20.0,52.0,2.3,7.297,0.0,4.304,17,2024_Mexico City Grand Prix,60,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.29215556386177
80.637,HARD,Mexico City,MAG,Haas F1 Team,31,961,61,31.3,20.0,52.0,2.9,6.974,0.0,4.304,17,2024_Mexico City Grand Prix,61,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.20954148992614
80.835,HARD,Mexico City,MAG,Haas F1 Team,32,1024,62,31.1,19.9,53.0,3.9,6.279,0.0,4.304,17,2024_Mexico City Grand Prix,62,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.41692741599049
80.785,HARD,Mexico City,MAG,Haas F1 Team,33,1089,63,31.1,19.8,53.0,3.5,6.164,0.0,4.304,17,2024_Mexico City Grand Prix,63,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.37631334205486
80.864,HARD,Mexico City,MAG,Haas F1 Team,34,1156,64,31.0,19.8,53.0,4.2,5.657,0.0,4.304,17,2024_Mexico City Grand Prix,64,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.46469926811923
80.787,HARD,Mexico City,MAG,Haas F1 Team,35,1225,65,31.0,19.8,53.0,2.8,5.361,0.0,4.304,17,2024_Mexico City Grand Prix,65,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.39708519418359
81.019,HARD,Mexico City,MAG,Haas F1 Team,36,1296,66,31.2,19.9,53.0,2.4,4.901,0.0,4.304,17,2024_Mexico City Grand Prix,66,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.63847112024796
81.169,HARD,Mexico City,MAG,Haas F1 Team,37,1369,67,31.2,19.9,53.0,2.1,4.663,0.0,4.304,17,2024_Mexico City Grand Prix,67,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.79785704631232
81.039,HARD,Mexico City,MAG,Haas F1 Team,38,1444,68,30.9,19.9,52.0,3.7,4.635,0.0,4.304,17,2024_Mexico City Grand Prix,68,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.67724297237667
81.169,HARD,Mexico City,MAG,Haas F1 Team,39,1521,69,31.0,19.8,53.0,3.6,4.363,0.0,4.304,17,2024_Mexico City Grand Prix,69,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.81662889844104
81.005,HARD,Mexico City,MAG,Haas F1 Team,40,1600,70,30.9,19.7,53.0,2.8,3.997,0.0,4.304,17,2024_Mexico City Grand Prix,70,22.0,71,2,2024_Mexico City Grand Prix__MAG__2,81.66201482450539
81.885,MEDIUM,Mexico City,NOR,McLaren,7,49,7,36.2,20.1,51.0,2.0,0.725,1.0,4.304,17,2024_Mexico City Grand Prix,7,22.0,71,1,2024_Mexico City Grand Prix__NOR__1,81.81666414408882
81.724,MEDIUM,Mexico City,NOR,McLaren,8,64,8,37.2,20.2,51.0,1.7,0.78,1.0,4.304,17,2024_Mexico City Grand Prix,8,22.0,71,1,2024_Mexico City Grand Prix__NOR__1,81.66505007015319
82.413,MEDIUM,Mexico City,NOR,McLaren,9,81,9,36.5,20.4,51.0,2.8,1.22,0.0,4.304,17,2024_Mexico City Grand Prix,9,22.0,71,1,2024_Mexico City Grand Prix__NOR__1,82.49747333457927
82.047,MEDIUM,Mexico City,NOR,McLaren,11,121,11,36.6,20.1,50.0,1.8,0.669,1.0,4.304,17,2024_Mexico City Grand Prix,11,22.0,71,1,2024_Mexico City Grand Prix__NOR__1,82.01620784834627
81.803,MEDIUM,Mexico City,NOR,McLaren,12,144,12,37.0,20.2,51.0,1.2,1.006,0.0,4.304,17,2024_Mexico City Grand Prix,12,22.0,71,1,2024_Mexico City Grand Prix__NOR__1,81.91563111277235
81.935,MEDIUM,Mexico City,NOR,McLaren,13,169,13,36.7,20.2,50.0,1.5,1.097,0.0,4.304,17,2024_Mexico City Grand Prix,13,22.0,71,1,2024_Mexico City Grand Prix__NOR__1,82.05701703883672
81.988,MEDIUM,Mexico City,NOR,McLaren,14,196,14,35.6,20.1,50.0,1.8,1.148,0.0,4.304,17,2024_Mexico City Grand Prix,14,22.0,71,1,2024_Mexico City Grand Prix__NOR__1,82.11940296490108
82.146,MEDIUM,Mexico City,NOR,McLaren,15,225,15,34.8,20.1,50.0,2.3,1.378,0.0,4.304,17,2024_Mexico City Grand Prix,15,22.0,71,1,2024_Mexico City Grand Prix__NOR__1,82.28678889096544
81.981,MEDIUM,Mexico City,NOR,McLaren,16,256,16,34.8,20.1,51.0,1.4,1.473,0.0,4.304,17,2024_Mexico City Grand Prix,16,22.0,71,1,2024_Mexico City Grand Prix__NOR__1,82.1311748170298
82.332,MEDIUM,Mexico City,NOR,McLaren,17,289,17,34.7,20.0,51.0,3.2,1.374,0.0,4.304,17,2024_Mexico City Grand Prix,17,22.0,71,1,2024_Mexico City Grand Prix__NOR__1,82.49156074309417
82.271,MEDIUM,Mexico City,NOR,McLaren,18,324,18,35.6,20.1,51.0,2.3,1.689,0.0,4.304,17,2024_Mexico City Grand Prix,18,22.0,71,1,2024_Mexico City Grand Prix__NOR__1,82.43994666915853
82.393,MEDIUM,Mexico City,NOR,McLaren,19,361,19,36.6,20.3,50.0,2.6,1.62,0.0,4.304,17,2024_Mexico City Grand Prix,19,22.0,71,1,2024_Mexico City Grand Prix__NOR__1,82.5713325952229
82.352,MEDIUM,Mexico City,NOR,McLaren,20,400,20,37.4,20.5,49.0,2.1,1.651,0.0,4.304,17,2024_Mexico City Grand Prix,20,22.0,71,1,2024_Mexico City Grand Prix__NOR__1,82.53971852128726
82.137,MEDIUM,Mexico City,NOR,McLaren,21,441,21,37.8,20.5,49.0,2.4,1.646,0.0,4.304,17,2024_Mexico City Grand Prix,21,22.0,71,1,2024_Mexico City Grand Prix__NOR__1,82.33410444735162
82.311,MEDIUM,Mexico City,NOR,McLaren,22,484,22,37.8,20.4,49.0,2.1,1.458,0.0,4.304,17,2024_Mexico City Grand Prix,22,22.0,71,1,2024_Mexico City Grand Prix__NOR__1,82.517490373416
82.29,MEDIUM,Mexico City,NOR,McLaren,23,529,23,38.0,20.6,49.0,2.2,1.195,0.0,4.304,17,2024_Mexico City Grand Prix,23,22.0,71,1,2024_Mexico City Grand Prix__NOR__1,82.50587629948035
82.062,MEDIUM,Mexico City,NOR,McLaren,24,576,24,38.1,20.8,49.0,1.3,1.256,0.0,4.304,17,2024_Mexico City Grand Prix,24,22.0,71,1,2024_Mexico City Grand Prix__NOR__1,82.28726222554471
82.535,MEDIUM,Mexico City,NOR,McLaren,25,625,25,38.6,21.0,48.0,2.5,0.863,1.0,4.304,17,2024_Mexico City Grand Prix,25,22.0,71,1,2024_Mexico City Grand Prix__NOR__1,82.63561081324734
82.63,MEDIUM,Mexico City,NOR,McLaren,26,676,26,38.4,21.0,48.0,2.6,6.52,0.0,4.304,17,2024_Mexico City Grand Prix,26,22.0,71,1,2024_Mexico City Grand Prix__NOR__1,82.87403407767343
82.185,MEDIUM,Mexico City,NOR,McLaren,27,729,27,38.7,21.0,48.0,2.4,6.791,0.0,4.304,17,2024_Mexico City Grand Prix,27,22.0,71,1,2024_Mexico City Grand Prix__NOR__1,82.4384200037378
82.676,MEDIUM,Mexico City,NOR,McLaren,28,784,28,39.3,21.1,49.0,1.2,6.233,0.0,4.304,17,2024_Mexico City Grand Prix,28,22.0,71,1,2024_Mexico City Grand Prix__NOR__1,82.93880592980216
82.735,MEDIUM,Mexico City,NOR,McLaren,29,841,29,39.3,21.0,49.0,1.5,6.32,0.0,4.304,17,2024_Mexico City Grand Prix,29,22.0,71,1,2024_Mexico City Grand Prix__NOR__1,83.00719185586652
81.052,HARD,Mexico City,NOR,McLaren,2,4,32,40.0,21.1,47.0,1.3,10.0,0.0,4.304,17,2024_Mexico City Grand Prix,32,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,81.35234963405962
80.859,HARD,Mexico City,NOR,McLaren,3,9,33,40.2,21.1,47.0,2.0,4.794,0.0,4.304,17,2024_Mexico City Grand Prix,33,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,81.16873556012396
80.881,HARD,Mexico City,NOR,McLaren,4,16,34,40.2,21.2,47.0,2.0,4.678,0.0,4.304,17,2024_Mexico City Grand Prix,34,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,81.20012148618834
80.697,HARD,Mexico City,NOR,McLaren,5,25,35,39.9,21.0,47.0,2.0,4.712,0.0,4.304,17,2024_Mexico City Grand Prix,35,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,81.02550741225271
80.703,HARD,Mexico City,NOR,McLaren,6,36,36,39.7,21.1,47.0,1.9,4.734,0.0,4.304,17,2024_Mexico City Grand Prix,36,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,81.04089333831706
